Path,Disease
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/132.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/6c8fee82-6141-4617-a84b-908240beec05_jpg.rf.b78bdf09fd80531b207639894e540262.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-17-_JPG_jpg.rf.8557894e13c5a72a977bd48fb670c7c0.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-215-_jpg.rf.86451c16093a1e62b553e4bde5feee24.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-57-_jpg.rf.b9d754625f2552860b6c4a41a950d464.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/129.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/318.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/157.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/52.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/143.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-3-_JPG_jpg.rf.230243e2f9615ae89ccce941b0d5709b.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/8.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/450.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-141-_JPG_jpg.rf.acd6a8862e13847e16eeef299a89d13d.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-6-_JPG_jpg.rf.a92ff9a246f87ff665df72341feb785d.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/399.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/92.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/382.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/315.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/250.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/285.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-54-_jpg.rf.6f948e591fbe7d2719632af5c6919bb7.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/91.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/259.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-201-_JPG_jpg.rf.a01d28e1d72eba1b85c70ceace241f55.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-91-_JPG_jpg.rf.dfadd410d3c2392938e0e3cd899066da.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/407.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/118.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/73.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/98.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/188.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/10.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/346.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/237.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/85.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-27-_JPG_jpg.rf.7b61c94415385267c53d0fda715256af.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-215-_jpg.rf.3c15c593dec5b99b858c9299c671dbb6.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/1/aeca6c2b-4a2a-4380-9f41-f4bcf74073bb_jpg.rf.0ca1ece5b72970e02f2bcd8a25975a43.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-21-_JPG_jpg.rf.15f4fd0276ba263419530aa2106da082.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-3-_JPG_jpg.rf.e4e75934b12cc3ba488f8abe9e6882a5.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/90.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/252.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/23.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-68-_JPG_jpg.rf.80c8cd6c21d8a6cf1ebb56c7b310aaef.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/199.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/300.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/338.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/455.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-40-_JPG_jpg.rf.4a68ca9987e7a815f73b50e2f4972bfc.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-114-_JPG_jpg.rf.fc8b99231afaaf0055ea5e965b373014.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/289.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-28-_JPG_jpg.rf.e184191c5e620e5b196d4665830f72ea.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/29.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-156-_JPG_jpg.rf.9a9184ade2edd43fabdf889ec6292a58.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/123.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/28.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/173.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/2/4f580f48-3365-4100-9daa-8aca7ee9bdd2_jpg.rf.b1addcea5b32b89400d2eae550a977a5.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-66-_JPG_jpg.rf.18bcff911766300e9298efeced0b1214.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/282.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/27.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/358.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/9.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/185.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/271.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-212-_jpg.rf.05302ba074221a1e69b6fc4593b2ef0a.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/303.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/healthy/16.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/181.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/443.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/13.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-43-_JPG_jpg.rf.7dee5cea726ef3f6d0976a5ea001df10.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-8-_JPG_jpg.rf.8bb8293de0ccb91ac87a3cd68b98f0cf.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/431.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-73-_JPG_jpg.rf.5dfebc17339a777d0d5c2cd24410719a.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-173-_JPG_jpg.rf.8758b58e9f80eeaf744f612595d4baf4.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/276.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/466.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/1/f85d7aae-17af-4047-a777-a26d9b69a240_jpg.rf.35617c3add7bca22443a17a67ed309dc.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/1/3a36f4f2-5f37-4572-8439-04903542f023_jpg.rf.4167e5bb116af870f793b55e4d9b6225.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-81-_JPG_jpg.rf.911f4d8d44aa3f7f89a9c61076bdfdc2.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-157-_JPG_jpg.rf.926c5492a7039883af6359cc6f98f06b.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-212-_jpg.rf.8fa53cee90f5e07581b6c9b2bc54d517.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/1/1d8ab685-d14e-4981-bf75-cebdf7d2dc15_jpg.rf.c6f2b2a057a45ab90f1f3d9ffef3e59e.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/113.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/374.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/419.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/204.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/60.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/healthy/10.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/229.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-16-_JPG_jpg.rf.30673775304317c8be3be462657484ab.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/453.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/40.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/278.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/13.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/165.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/235.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/348.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/80.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/270.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/36.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-43-_JPG_jpg.rf.413dca43ee8f602a0d93253d6ce10853.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/63.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/74.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/12.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-53-_jpg.rf.52daec35afd819008747f5367407c575.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/4.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-50-_jpg.rf.8febca1bceae62488e71ace38c7af846.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-130-_JPG_jpg.rf.2a6310ee9a2bee3553a501088d093a26.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-177-_JPG_jpg.rf.63602b679f4978260f8ed914ca8d2950.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/27.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/105.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/healthy/8.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/1816cc16-f257-4cb0-8b03-8163cd24c40f_jpg.rf.9333859901566b49908ab5f3053be0b5.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/279.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/54.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/5.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/174.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/personal_photos/12.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/196.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/76.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-187-_JPG_jpg.rf.feabc4a2ea04b6ec53d3149a9b1d2b26.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/28.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/159.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-77-_JPG_jpg.rf.42ecb56aaa7b646536f7cbceaf841903.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/personal_photos/8.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/463.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/16.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/45.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/233.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/461.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/37.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-154-_JPG_jpg.rf.324091dc736085de2a9d5c8e477e46dc.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/253.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/435.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/57.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/healthy/9.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-168-_JPG_jpg.rf.73a47ac487f9e2b4b08df6eedb5a885f.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/4.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/93.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-15-_JPG_jpg.rf.981c966e4f60b1dfefd69f6a119478a4.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/21.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/416.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/310.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/304.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/326.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/417.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/293.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-188-_JPG_jpg.rf.e29d488ce9f32483256c0f39b70a44a4.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/88.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-124-_JPG_jpg.rf.a5ee8483f4ef860cebe20f10c6948d0f.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/201.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-141-_JPG_jpg.rf.01e63412d21e540cde23e380efe545bf.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-21-_JPG_jpg.rf.bfe7e46060c232b754566753bdce6976.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/320.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-201-_JPG_jpg.rf.a4a262ecff178a8bfd30e74c6abc473b.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/16.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-48-_jpg.rf.495d657044172b946f387b9ceb65f948.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-153-_JPG_jpg.rf.510a019cbbcfc61bf14b3c6253b5126d.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-198-_JPG_jpg.rf.18a35bc0d57f3d3827be5539500bb612.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/167.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-5-_JPG_jpg.rf.5eb84adbec79e2dad32be89b942454e3.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/4.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/149.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/211.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-202-_JPG_jpg.rf.68710fab4df8c5da7ee84abc7a0a9580.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/121.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/83.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/206.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/1bd17026-d499-4928-9d3b-399c6b172ddd_jpg.rf.2ed5528bbb596307c929ed69f2add8ad.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/184.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/398.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/240.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/83.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/102.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/264.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/22.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-123-_JPG_jpg.rf.6f3ddfe05c7dff710bd8b84ec50edf6e.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/97.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-3-_JPG_jpg.rf.6b4d1ba2824e6b97eff0320c416e4e99.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-54-_jpg.rf.4c2566877c411f21e0163bbb76ef200c.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/323.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/266.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/459.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/214.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-30-_JPG_jpg.rf.aa5913f00c9255df2116123cb215657b.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/163.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/273.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/6.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-123-_JPG_jpg.rf.76d91cf9febda50190f25a0c29055049.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/72.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/68.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/3/nopharyngitis-185-_JPG_jpg.rf.04f8026dbe6fe31320f844045733125f.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/66.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/342.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/311.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/45.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/82.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-104-_JPG_jpg.rf.2945a18ff24828acbb1e69c19955b133.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/186.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/14.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/177.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/208.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-113-_JPG_jpg.rf.89da85e183240b5cf02ff596a266a871.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/79.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-20-_JPG_jpg.rf.abe0ff8307602d215c73190578a8d6f8.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/99.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-91-_JPG_jpg.rf.47d65635357d373592f35b5a8b96a192.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-78-_JPG_jpg.rf.9d3c8055619daf028c4d764e36d1ae7d.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/260.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/1ed91ce5-51ca-42d3-a942-2ac0d4e8c454_jpg.rf.1e77bf2a8d040b50dd13756170988512.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/11.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-150-_JPG_jpg.rf.a74aff5b02a0093e9bd2aae797cfc218.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/78.png,mononucleosis
